;site_code;site_name;value_mean;value_min;value_max;value_amount;date_loc_min;date_loc_max
77;22638;Калгачиха;0.7591624116767239;-42.1;40.1;19389;1959-07-01 00:00:00.000;2014-07-31 00:00:00.000
78;22641;Онега;1.9415907121815976;-39.2;29.9;28855;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
79;22648;Турчасово;1.7714589235127478;-42.7;27.9;19768;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
80;22656;Емецк;1.281435074152024;-43.0;28.5;20431;1959-01-01 00:00:00.000;2014-12-31 00:00:00.000
81;22671;Карпогоры;0.3696095161614134;-44.9;28.0;19924;1959-07-02 00:00:00.000;2014-12-31 00:00:00.000
82;22676;Сура;0.4653058231066347;-49.0;28.1;20453;1959-01-01 00:00:00.000;2014-12-31 00:00:00.000
83;22686;Вендинга;-0.05911155806776017;-46.5;29.3;28837;1930-04-30 00:00:00.000;2014-12-31 00:00:00.000
84;22695;Кослан;-0.20199857607811228;-45.2;27.9;19664;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
85;22707;Вяртсиля;2.759416705919296;-37.7;27.3;25476;1941-02-01 00:00:00.000;2014-12-31 00:00:00.000
86;22721;Медвежьегорск;2.0428793971669745;-39.8;27.6;27603;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
87;22727;Кондопога;2.975796482966669;-39.1;27.1;27182;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
88;22749;Конево;1.6918862655496318;-43.3;27.2;19695;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
89;22762;Двинской Березник;1.3742087150404731;-43.5;27.8;20631;1958-01-01 00:00:00.000;2014-12-31 00:00:00.000
90;22768;Шенкурск;1.982603248467493;-46.0;28.5;44698;1884-12-01 00:00:00.000;2014-12-31 00:00:00.000
91;22778;Верхняя Тойма;1.3899696791862284;-44.2;27.8;20448;1959-01-01 00:00:00.000;2014-12-31 00:00:00.000
92;22781;Окуловская;0.23575480147278335;-51.0;28.6;20098;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
93;22798;Яренск;0.7527471748910695;-44.0;28.5;28229;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
94;22802;Сортавала;3.480183989038951;-40.0;27.5;25545;1945-01-01 00:00:00.000;2014-12-31 00:00:00.000
95;22805;Валаам;3.8616636967438844;-33.5;27.4;37038;1881-01-01 00:00:00.000;2014-12-31 00:00:00.000
96;22806;Лесогорский;3.9815279984114373;-36.4;26.5;20144;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
97;22820;Петрозаводск;2.8859445843828713;-39.0;28.0;27790;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
98;22831;Пудож;2.5753175396032537;-42.4;28.2;28028;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
99;22837;Вытегра;2.852162132870922;-45.5;28.5;46135;1881-01-01 00:00:00.000;2014-12-31 00:00:00.000
100;22845;Каргополь;1.955512056973887;-42.1;28.2;48022;1883-01-01 00:00:00.000;2014-12-31 00:00:00.000
101;22854;Няндома;1.6604312641863221;-40.1;27.3;20266;1959-01-01 00:00:00.000;2014-12-31 00:00:00.000
102;22867;Вельск;2.154285001603535;-42.6;28.6;28063;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
103;22869;Шангалы;2.052230738993711;-45.3;28.0;20352;1959-01-01 00:00:00.000;2014-12-31 00:00:00.000
104;22876;Красноборск;1.8043398883730635;-43.5;29.1;19171;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
105;22887;Котлас;1.7147946629700226;-42.4;27.8;28855;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
106;22889;Вилегодское;1.1551777674274182;-48.1;27.5;19323;1959-08-01 00:00:00.000;2013-06-30 00:00:00.000
107;22892;Лух;4.53193620615155;-34.8;28.4;25457;1928-01-23 00:00:00.000;2014-12-31 00:00:00.000
108;22912;Олонец;3.286033174839389;-49.9;27.1;27551;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
109;22913;Лодейное поле;3.6712807759263866;-42.2;30.9;20105;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
110;22917;Новая Ладога;4.532612353989308;-38.8;29.2;20204;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
111;22925;Винницы;3.03669781234264;-42.9;29.1;17873;1966-01-01 00:00:00.000;2014-12-31 00:00:00.000
112;22939;Белозерск;2.8726927497126864;-42.4;27.4;20013;1959-08-01 00:00:00.000;2014-12-31 00:00:00.000
113;22944;Чарозеро;2.519282713085234;-41.4;27.3;19992;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
114;22951;Коноша;1.739288759592717;-40.6;27.0;19937;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
115;22954;Вожега;2.2332672260361046;-40.8;27.6;19665;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
116;22974;Нюксеница;2.0880600010033614;-46.0;27.7;19933;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
117;22981;Великий Устюг;1.9245491183879095;-41.9;27.6;19850;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
118;22996;Объячево;1.532906557261088;-44.5;27.6;28274;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
119;23022;Амдерма;-6.33843883468176;-43.2;25.6;28799;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
120;23029;УСТЬ-КАРА;-6.9552120249297325;-43.9;24.8;16366;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
121;23032;Марресаля;-7.940173740531442;-45.9;23.6;33268;1914-09-01 00:00:00.000;2014-10-31 00:00:00.000
122;23058;Антипаюта;-9.774947890259703;-50.4;26.8;17751;1959-07-02 00:00:00.000;2014-12-31 00:00:00.000
123;23078;Таймырский;-9.288374613003096;-52.3;26.7;19380;1961-11-01 00:00:00.000;2014-12-31 00:00:00.000
124;23104;Сенгейский Шар;-3.407187729033609;-38.4;25.5;19102;1959-07-08 00:00:00.000;2014-10-31 00:00:00.000
125;23114;мыс Константиновский;-4.631941373103626;-41.2;25.6;19445;1959-08-01 00:00:00.000;2014-09-30 00:00:00.000
126;23174;Потапово;-9.214085338845416;-53.5;26.3;20319;1958-01-01 00:00:00.000;2014-12-31 00:00:00.000
127;23176;Исток;-8.649102402022757;-58.6;26.3;11865;1975-04-01 00:00:00.000;2014-12-31 00:00:00.000
128;23205;Нарьян-Мар;-3.2229905842738664;-44.8;27.0;32074;1926-11-14 00:00:00.000;2014-12-31 00:00:00.000
129;23207;Коткино;-2.7954290493997247;-48.6;26.9;20324;1959-01-01 00:00:00.000;2014-12-31 00:00:00.000
130;23215;Хорей Вер;-4.593582693504876;-45.1;28.3;19276;1959-07-01 00:00:00.000;2014-09-30 00:00:00.000
131;23219;Хоседа-Хард;-4.695444911573608;-52.3;28.2;28781;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
132;23220;Елецкая;-5.1447455089820355;-49.8;27.6;20040;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
133;23226;Воркута;-5.542597350461662;-46.5;27.7;24910;1946-07-01 00:00:00.000;2014-12-31 00:00:00.000
134;23242;Новый порт;-8.047221537052046;-47.0;26.0;28379;1936-01-01 00:00:00.000;2014-10-31 00:00:00.000
135;23256;Тазовский;-8.494023080272898;-52.3;27.5;27556;1936-10-01 00:00:00.000;2014-12-31 00:00:00.000
136;23274;Игарка;-7.917458080370049;-53.8;26.3;27672;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
137;23305;Окунев Нос;-1.9822227747389358;-49.3;28.3;20110;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
138;23311;Мишвань;-4.090461622507512;-48.9;27.9;18305;1959-10-01 00:00:00.000;2013-03-31 00:00:00.000
139;23324;Петрунь;-4.024143494074856;-49.4;28.2;34092;1904-01-01 00:00:00.000;2014-12-31 00:00:00.000
140;23330;Салехард М-Ii;-6.109153135256521;-51.9;27.2;46312;1882-11-01 00:00:00.000;2014-12-31 00:00:00.000
141;23339;Полуй;-5.556167788710513;-51.4;27.8;19310;1959-07-01 00:00:00.000;2013-05-31 00:00:00.000
142;23345;Ныда;-6.975196343237067;-51.7;26.2;24065;1948-01-01 00:00:00.000;2014-12-31 00:00:00.000
143;23358;Новый Уренгой;-6.793742953776776;-53.3;28.5;12418;1981-01-01 00:00:00.000;2014-12-31 00:00:00.000
144;23363;Советская Речка;-8.69361658031088;-59.7;26.7;19300;1959-12-01 00:00:00.000;2014-12-31 00:00:00.000
145;23375;Курейка;-7.05998441010592;-54.7;26.2;21809;1955-01-01 00:00:00.000;2014-12-31 00:00:00.000
146;23376;Светлогорск;-7.252362644177106;-54.6;25.1;8063;1991-02-01 00:00:00.000;2013-05-31 00:00:00.000
147;23383;Агата;-10.567578110487796;-56.9;24.2;26917;1939-12-01 00:00:00.000;2014-08-31 00:00:00.000
148;23405;Усть-Цильма;-1.6072918350848826;-49.0;28.1;43295;1892-01-01 00:00:00.000;2014-12-31 00:00:00.000
149;23411;Мутный Материк;-2.300923489399732;-47.0;27.9;20141;1959-07-02 00:00:00.000;2014-12-31 00:00:00.000
150;23412;Усть-Уса;-2.7913657552355113;-47.2;27.9;28746;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
151;23416;Кожим рудник;-2.997904847218075;-51.4;27.9;20094;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
152;23418;Печора;-2.129168585905113;-52.8;28.5;26052;1943-09-01 00:00:00.000;2014-12-31 00:00:00.000
153;23426;Мужи;-4.450923974142777;-49.8;28.0;28464;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
154;23431;Питляр;-4.967899820752838;-50.0;27.1;20084;1959-01-01 00:00:00.000;2014-12-31 00:00:00.000
155;23443;Пангоды;-5.863037674280629;-51.5;28.0;13484;1974-06-01 00:00:00.000;2014-12-31 00:00:00.000
156;23445;Надым;-5.386162510056315;-55.0;28.4;19888;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
157;23453;Уренгой;-7.0073331010106035;-54.9;28.2;20087;1959-01-01 00:00:00.000;2014-12-31 00:00:00.000
158;23463;Янов Стан;-7.23897921599579;-58.4;27.5;19005;1959-01-01 00:00:00.000;2014-12-31 00:00:00.000
159;23465;Красноселькуп;-6.627978552278821;-53.8;27.4;18650;1962-10-01 00:00:00.000;2014-12-31 00:00:00.000
160;23471;Нижневартовск;-2.0979108714164063;-49.0;28.7;17615;1964-01-01 00:00:00.000;2014-12-31 00:00:00.000
161;23472;Туруханск;-6.226744012348752;-53.6;27.4;20083;1960-01-01 00:00:00.000;2014-12-31 00:00:00.000
162;23484;Большой Порог;-7.6780839295681735;-54.6;46.4;19707;1959-01-01 00:00:00.000;2014-12-31 00:00:00.000
163;23499;Тембенчи;-10.65354516689692;-60.4;25.1;22439;1950-01-01 00:00:00.000;2014-12-31 00:00:00.000
164;23501;Левкинская;-1.774448167650657;-50.9;28.4;18801;1959-07-01 00:00:00.000;2013-02-28 00:00:00.000
165;23503;Ижма;-1.5451001354144394;-53.6;28.2;28062;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
166;23509;Кедва-Вом;-1.2678224614735065;-51.8;27.8;18948;1959-07-01 00:00:00.000;2013-06-30 00:00:00.000
167;23514;Ираель;-1.4396931589537223;-44.6;28.8;19880;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
168;23518;Усть-Щугор;-2.243990064979051;-53.0;27.7;39859;1895-08-01 00:00:00.000;2013-03-31 00:00:00.000
169;23527;Саранпауль;-3.515493807445261;-50.3;26.6;28179;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
170;23552;Тарко-Сале;-5.779614147909967;-53.5;27.6;27990;1936-11-01 00:00:00.000;2014-12-31 00:00:00.000
171;23578;Верещагино;-5.459012629161883;-54.2;27.6;21775;1955-01-01 00:00:00.000;2014-12-31 00:00:00.000
172;23589;Тутончаны;-7.676830471679494;-58.9;25.4;20268;1959-01-01 00:00:00.000;2014-12-31 00:00:00.000
173;23606;Ухта;-0.630824816352603;-46.1;29.1;25048;1946-03-01 00:00:00.000;2014-12-31 00:00:00.000
174;23625;Сосьва - р.Северная Сосьва;-2.840855046799899;-51.3;29.2;27671;1937-11-01 00:00:00.000;2014-12-31 00:00:00.000
175;23629;Игрим;-3.2823696268819553;-50.4;27.5;18332;1959-02-14 00:00:00.000;2014-12-31 00:00:00.000
176;23631;Березово;-3.2614626699972242;-49.6;27.7;28824;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
177;23632;Казым;-3.291972038263429;-51.0;29.8;27180;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
178;23656;Халясавэй;-4.881814372512047;-56.9;28.0;19092;1957-07-01 00:00:00.000;2014-12-31 00:00:00.000
179;23662;Толька;-5.42880939491109;-55.0;28.2;24013;1947-05-01 00:00:00.000;2014-12-31 00:00:00.000
180;23678;Верхнеимбатск;-4.4488217185924315;-55.5;29.0;37682;1911-08-17 00:00:00.000;2014-12-31 00:00:00.000
181;23699;Кербо;-8.649772232125173;-59.1;27.0;20196;1955-01-01 00:00:00.000;2014-11-30 00:00:00.000
182;23701;Весляна;-0.15152142338416846;-46.5;28.4;27540;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
183;23707;Усть-Вымь;0.6463783403656822;-43.8;27.0;19908;1959-08-01 00:00:00.000;2014-12-31 00:00:00.000
184;23708;Лунь;0.20202565499479966;-45.2;27.5;20191;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
185;23709;Помоздино;-0.25429929211425173;-47.4;26.9;20201;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
186;23711;Троицко-Печорск;-0.8551742309465779;-50.1;28.3;45543;1888-02-01 00:00:00.000;2014-12-31 00:00:00.000
187;23724;Няксимволь;-1.5746155237922923;-49.8;27.7;27635;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
188;23734;Октябрьское;-2.118061393902999;-46.1;28.4;28309;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
189;23774;Келлог;-4.783347489382963;-57.7;29.7;20015;1955-01-01 00:00:00.000;2013-05-31 00:00:00.000
190;23776;Бахта;-4.855567362779523;-54.4;28.4;21644;1955-01-01 00:00:00.000;2014-12-31 00:00:00.000
191;23788;Кузьмовка;-5.954598154245699;-55.7;24.9;21563;1955-01-01 00:00:00.000;2014-12-31 00:00:00.000
192;23789;Полигус;-6.292563365560491;-55.4;25.2;19135;1959-08-01 00:00:00.000;2013-02-28 00:00:00.000
193;23803;Усть-Кулом;0.39864120588448443;-47.2;27.3;27598;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
194;23804;Сыктывкар;0.8246351211110866;-42.5;28.4;45289;1888-04-04 00:00:00.000;2014-12-31 00:00:00.000
195;23807;Пустошь;1.165430693069307;-43.8;27.0;20200;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
196;23812;Якша;-0.5902837668660453;-50.7;29.5;28756;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
197;23823;Вонъеган;-1.1027626681935299;-45.7;28.0;13972;1975-10-01 00:00:00.000;2014-12-31 00:00:00.000
198;23827;Бурмантово;-1.2890628381790636;-47.2;27.8;27722;1938-01-01 00:00:00.000;2014-12-31 00:00:00.000
199;23847;Сытомино;-2.0645952368913383;-50.5;27.6;19777;1959-02-01 00:00:00.000;2014-12-31 00:00:00.000
200;23848;Нефтеюганск;-1.3904660009510226;-48.3;27.9;12618;1980-01-01 00:00:00.000;2014-12-31 00:00:00.000
201;23859;Лобчинские;-2.1355446516192345;-53.3;27.5;10190;1985-01-01 00:00:00.000;2013-05-31 00:00:00.000
202;23862;Корлики;-3.5577473853580046;-55.3;29.0;18645;1961-01-03 00:00:00.000;2014-12-31 00:00:00.000
203;23867;Ларьяк;-2.6697752491342146;-52.7;28.5;28298;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
204;23884;Бор;-3.4484220872678764;-54.4;27.2;28487;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
205;23891;Байкит;-6.3052715933242744;-54.8;26.1;28701;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
206;23904;Койгородок;1.1678512520617783;-45.3;26.6;20007;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
207;23905;Усть-Черная;1.2880599616524315;-43.4;27.4;17211;1959-01-01 00:00:00.000;2014-12-31 00:00:00.000
208;23909;Гайны;1.0159893497757848;-45.3;28.7;28544;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
209;23912;Ныроб;0.4568328264343523;-49.2;28.5;19399;1959-01-01 00:00:00.000;2014-12-31 00:00:00.000
210;23914;Чердынь;0.5043441567094568;-49.1;29.3;45026;1888-01-01 00:00:00.000;2014-12-31 00:00:00.000
211;23919;Североуральск;-0.3224520791871792;-45.3;27.3;19094;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
212;23921;Ивдель;-0.33583128583128585;-47.0;26.6;29304;1934-10-09 00:00:00.000;2014-12-31 00:00:00.000
213;23929;Шаим;-0.044150100097769915;-48.2;30.0;21479;1955-01-01 00:00:00.000;2014-12-31 00:00:00.000
214;23933;Ханты-Мансийск;-1.241975784259769;-46.8;29.1;36340;1892-10-01 00:00:00.000;2014-12-31 00:00:00.000
215;23939;Алтай;-0.6540017785682525;-50.0;29.2;17992;1959-01-01 00:00:00.000;2014-12-31 00:00:00.000
216;23946;Угут;-1.6283621996967037;-48.3;29.1;25058;1943-09-21 00:00:00.000;2014-12-31 00:00:00.000
217;23955;Александровское;-1.979451722464823;-51.0;28.6;28854;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
218;23966;Ванжиль-Кынак;-2.8553844005956814;-50.7;26.6;21488;1955-01-01 00:00:00.000;2014-07-31 00:00:00.000
219;23973;Ворогово;-3.1383005801983903;-51.2;27.8;26715;1940-01-01 00:00:00.000;2013-05-31 00:00:00.000
