;site_code;site_name;value_mean;value_min;value_max;value_amount;date_loc_min;date_loc_max
74;22602;Реболы;5.285461407812795;-39.3;35.5;26495;1910-10-19 00:00:00.000;2014-12-31 00:00:00.000
75;22619;Паданы;5.606457925636008;-33.2;32.4;17885;1966-01-01 00:00:00.000;2014-12-31 00:00:00.000
76;22621;Сегежа;5.63472989737228;-33.5;35.0;17734;1966-01-01 00:00:00.000;2014-12-31 00:00:00.000
77;22638;Калгачиха;5.189961768960528;-37.1;34.5;19356;1959-07-01 00:00:00.000;2014-07-31 00:00:00.000
78;22641;Онега;5.88528307184725;-36.4;35.8;28491;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
79;22648;Турчасово;6.2226900525677316;-39.9;35.6;19784;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
80;22656;Емецк;5.616422804012724;-40.6;35.2;20435;1959-01-01 00:00:00.000;2014-12-31 00:00:00.000
81;22671;Карпогоры;4.947337515683814;-42.0;36.0;19925;1959-07-02 00:00:00.000;2014-12-31 00:00:00.000
82;22676;Сура;5.218044009779951;-46.3;36.0;20450;1959-01-01 00:00:00.000;2014-12-31 00:00:00.000
83;22686;Вендинга;4.749679253788273;-43.2;36.5;28839;1930-04-30 00:00:00.000;2014-12-31 00:00:00.000
84;22695;Кослан;4.428648950197789;-42.8;35.6;19718;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
85;22707;Вяртсиля;6.763616600790514;-35.9;36.7;25300;1941-02-01 00:00:00.000;2014-12-31 00:00:00.000
86;22721;Медвежьегорск;6.143665650848933;-37.6;34.2;27564;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
87;22727;Кондопога;6.809712812960235;-35.2;32.0;27160;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
88;22749;Конево;6.41548501777552;-40.7;34.8;19690;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
89;22762;Двинской Березник;5.948809927771584;-41.9;35.2;20629;1958-01-01 00:00:00.000;2014-12-31 00:00:00.000
90;22768;Шенкурск;6.416134125685414;-41.8;35.7;34833;1892-01-01 00:00:00.000;2014-12-31 00:00:00.000
91;22778;Верхняя Тойма;5.947649363369246;-41.2;35.0;20420;1959-01-01 00:00:00.000;2014-12-31 00:00:00.000
92;22781;Окуловская;5.088293532338309;-49.2;36.1;20100;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
93;22798;Яренск;5.3995011851275345;-41.2;36.2;28267;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
94;22802;Сортавала;7.361656465787822;-37.1;35.4;25488;1945-01-01 00:00:00.000;2014-12-31 00:00:00.000
95;22805;Валаам;6.706349399545602;-30.9;34.3;24648;1945-07-11 00:00:00.000;2014-12-31 00:00:00.000
96;22806;Лесогорский;8.248344502357904;-34.2;34.0;20145;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
97;22820;Петрозаводск;6.53621820567014;-37.3;33.9;27442;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
98;22831;Пудож;6.956144793152639;-39.5;35.7;28040;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
99;22837;Вытегра;7.219194717915463;-43.1;35.7;33926;1910-04-01 00:00:00.000;2014-12-31 00:00:00.000
100;22845;Каргополь;6.250228197514572;-40.3;35.1;36372;1902-01-01 00:00:00.000;2014-12-31 00:00:00.000
101;22854;Няндома;5.76149459486264;-37.6;34.6;20166;1959-01-01 00:00:00.000;2014-12-31 00:00:00.000
102;22867;Вельск;6.6743692373668795;-40.7;36.0;27982;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
103;22869;Шангалы;6.486289926289927;-42.8;36.2;20350;1959-01-01 00:00:00.000;2014-12-31 00:00:00.000
104;22876;Красноборск;6.351830794909243;-41.8;36.5;19172;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
105;22887;Котлас;6.111201219934845;-40.4;35.2;28854;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
106;22889;Вилегодское;5.963533426399875;-43.6;35.1;19341;1959-08-01 00:00:00.000;2013-06-30 00:00:00.000
107;22892;Лух;7.990185624012638;-33.7;34.6;25320;1928-01-23 00:00:00.000;2014-12-31 00:00:00.000
108;22912;Олонец;7.590628433311361;-44.5;36.2;27306;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
109;22913;Лодейное поле;8.128420215673607;-38.0;38.6;20123;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
110;22917;Новая Ладога;8.110132857426136;-37.3;36.1;20172;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
111;22925;Винницы;7.4538719785138765;-40.3;36.8;17872;1966-01-02 00:00:00.000;2014-12-31 00:00:00.000
112;22939;Белозерск;7.065339063515067;-41.3;35.6;20011;1959-08-01 00:00:00.000;2014-12-31 00:00:00.000
113;22944;Чарозеро;6.751899810018998;-40.0;34.3;20002;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
114;22951;Коноша;6.120090293453725;-38.2;34.6;19935;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
115;22954;Вожега;6.414726550565231;-39.9;35.5;19638;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
116;22974;Нюксеница;6.546643924952343;-42.5;35.9;19934;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
117;22981;Великий Устюг;6.343132895401719;-40.6;34.9;19790;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
118;22996;Объячево;6.037114786542268;-41.7;37.9;28296;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
119;23022;Амдерма;-3.0563739475332268;-38.5;31.8;28742;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
120;23029;УСТЬ-КАРА;-3.3831520725871607;-40.9;32.5;16091;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
121;23032;Марресаля;-4.457649345840533;-43.8;29.5;32408;1914-09-01 00:00:00.000;2014-10-31 00:00:00.000
122;23058;Антипаюта;-5.793977464788733;-49.0;32.4;17750;1959-07-02 00:00:00.000;2014-12-31 00:00:00.000
123;23078;Таймырский;-5.146066140432337;-51.0;32.0;19383;1961-11-01 00:00:00.000;2014-12-31 00:00:00.000
124;23104;Сенгейский Шар;-0.08571727639085151;-36.5;33.2;19107;1959-07-08 00:00:00.000;2014-10-31 00:00:00.000
125;23114;мыс Константиновский;-1.203143153526971;-39.2;32.5;19280;1959-10-01 00:00:00.000;2014-09-30 00:00:00.000
126;23174;Потапово;-4.764594889064976;-51.2;34.1;20192;1958-01-01 00:00:00.000;2014-12-31 00:00:00.000
127;23176;Исток;-3.904942228219617;-57.8;33.2;11857;1975-04-01 00:00:00.000;2014-12-31 00:00:00.000
128;23205;Нарьян-Мар;0.7803143901209677;-43.3;33.9;31744;1926-11-14 00:00:00.000;2014-12-31 00:00:00.000
129;23207;Коткино;1.7342189421894219;-47.2;34.5;20325;1959-01-01 00:00:00.000;2014-12-31 00:00:00.000
130;23215;Хорей Вер;-0.30444248155460873;-42.9;33.8;19246;1959-07-01 00:00:00.000;2014-09-30 00:00:00.000
131;23219;Хоседа-Хард;-0.17226227626528928;-46.0;34.3;27879;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
132;23220;Елецкая;-0.8143505586592179;-46.9;33.1;20048;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
133;23226;Воркута;-1.3971079743652146;-44.1;33.8;24654;1946-07-01 00:00:00.000;2014-12-31 00:00:00.000
134;23242;Новый порт;-4.182417195207893;-45.1;32.8;28380;1936-01-01 00:00:00.000;2014-10-31 00:00:00.000
135;23256;Тазовский;-4.538485944071423;-50.3;33.0;27106;1936-10-01 00:00:00.000;2014-12-31 00:00:00.000
136;23274;Игарка;-3.2259704419187334;-52.7;34.0;27539;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
137;23305;Окунев Нос;2.2568708362334693;-45.2;34.1;20114;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
138;23311;Мишвань;0.5188603351955308;-46.5;35.0;17900;1959-12-25 00:00:00.000;2012-10-01 00:00:00.000
139;23324;Петрунь;0.49915948728724524;-46.6;36.0;33313;1904-03-01 00:00:00.000;2014-12-31 00:00:00.000
140;23330;Салехард М-Ii;-1.7032983018643868;-46.9;32.9;33684;1916-01-01 00:00:00.000;2014-12-31 00:00:00.000
141;23339;Полуй;-1.0461064512788651;-48.8;37.8;19314;1959-07-01 00:00:00.000;2013-05-31 00:00:00.000
142;23345;Ныда;-3.024533477411579;-49.8;35.2;24061;1948-01-01 00:00:00.000;2014-12-31 00:00:00.000
143;23358;Новый Уренгой;-2.54958125301981;-51.7;34.1;12418;1981-01-01 00:00:00.000;2014-12-31 00:00:00.000
144;23363;Советская Речка;-3.2225799739921976;-58.2;42.3;19225;1959-12-01 00:00:00.000;2014-12-31 00:00:00.000
145;23375;Курейка;-2.4580084395926978;-52.3;34.3;21802;1955-01-01 00:00:00.000;2014-12-31 00:00:00.000
146;23376;Светлогорск;-2.749065051356334;-52.4;33.4;7594;1991-02-01 00:00:00.000;2013-05-31 00:00:00.000
147;23383;Агата;-5.086095128500192;-56.6;34.5;26070;1939-12-01 00:00:00.000;2014-08-31 00:00:00.000
148;23405;Усть-Цильма;2.614459371260742;-48.5;33.6;36772;1913-01-01 00:00:00.000;2014-12-31 00:00:00.000
149;23411;Мутный Материк;1.8269593577521326;-43.8;33.6;19930;1960-02-01 00:00:00.000;2014-12-31 00:00:00.000
150;23412;Усть-Уса;1.3895195428248905;-45.5;33.6;28348;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
151;23416;Кожим рудник;1.9360636974371732;-47.3;34.5;20095;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
152;23418;Печора;2.3721381684277936;-51.7;43.1;24984;1943-09-01 00:00:00.000;2014-12-31 00:00:00.000
153;23426;Мужи;-0.10371880492091387;-48.6;34.0;28450;1936-01-09 00:00:00.000;2014-12-31 00:00:00.000
154;23431;Питляр;-0.5539235212109141;-48.5;33.3;20084;1959-01-01 00:00:00.000;2014-12-31 00:00:00.000
155;23443;Пангоды;-1.2034633639869474;-50.0;34.9;13484;1974-06-01 00:00:00.000;2014-12-31 00:00:00.000
156;23445;Надым;-0.8937579423575459;-51.7;34.7;19673;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
157;23453;Уренгой;-2.478672773435555;-53.9;37.0;20087;1959-01-01 00:00:00.000;2014-12-31 00:00:00.000
158;23463;Янов Стан;-1.79367597522547;-57.1;36.3;18406;1959-01-01 00:00:00.000;2014-12-31 00:00:00.000
159;23465;Красноселькуп;-2.1695006168535107;-52.9;34.3;18643;1962-10-01 00:00:00.000;2014-12-31 00:00:00.000
160;23471;Нижневартовск;2.434934423437234;-46.8;35.1;17613;1964-01-01 00:00:00.000;2014-12-31 00:00:00.000
161;23472;Туруханск;-1.4791811933459509;-51.4;35.5;20078;1960-01-01 00:00:00.000;2014-12-31 00:00:00.000
162;23484;Большой Порог;-1.6583472628499791;-52.9;37.1;19144;1959-01-01 00:00:00.000;2014-12-31 00:00:00.000
163;23499;Тембенчи;-3.3965854542161034;-59.5;36.6;22082;1950-01-03 00:00:00.000;2014-12-31 00:00:00.000
164;23501;Левкинская;2.8844026548672566;-46.3;34.5;18080;1959-07-01 00:00:00.000;2013-02-28 00:00:00.000
165;23503;Ижма;3.137915046898962;-51.0;48.3;28039;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
166;23509;Кедва-Вом;3.646675841626085;-46.6;35.3;18892;1959-07-01 00:00:00.000;2013-05-31 00:00:00.000
167;23514;Ираель;2.9915051110327813;-43.5;33.4;19859;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
168;23518;Усть-Щугор;2.51674863134453;-51.3;34.9;32331;1916-01-01 00:00:00.000;2013-03-31 00:00:00.000
169;23527;Саранпауль;1.6940523224773092;-47.6;35.0;28095;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
170;23552;Тарко-Сале;-1.2052891497280274;-52.9;35.6;27944;1936-11-01 00:00:00.000;2014-12-31 00:00:00.000
171;23578;Верещагино;-0.3649110712808493;-51.8;39.1;21759;1955-01-01 00:00:00.000;2014-12-31 00:00:00.000
172;23589;Тутончаны;-1.1292564628231412;-57.0;37.1;19999;1959-01-01 00:00:00.000;2014-12-31 00:00:00.000
173;23606;Ухта;3.652375059875459;-43.9;35.2;25052;1946-03-01 00:00:00.000;2014-12-31 00:00:00.000
174;23625;Сосьва - р.Северная Сосьва;2.502631103400918;-47.6;35.0;27669;1937-11-01 00:00:00.000;2014-12-31 00:00:00.000
175;23629;Игрим;0.9758291512109972;-49.3;33.9;18332;1959-02-14 00:00:00.000;2014-12-31 00:00:00.000
176;23631;Березово;1.3677598705046097;-47.2;33.6;28418;1936-02-01 00:00:00.000;2014-12-31 00:00:00.000
177;23632;Казым;1.6456224097098877;-46.7;36.3;27024;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
178;23656;Халясавэй;-0.37628483295864484;-54.6;34.4;19127;1957-07-01 00:00:00.000;2014-12-31 00:00:00.000
179;23662;Толька;-0.4211762745751416;-52.1;39.7;24008;1947-05-01 00:00:00.000;2014-12-31 00:00:00.000
180;23678;Верхнеимбатск;0.5163311910742832;-53.2;35.3;30653;1911-08-18 00:00:00.000;2014-12-31 00:00:00.000
181;23699;Кербо;-1.5849463434022257;-55.8;36.2;20128;1955-01-01 00:00:00.000;2014-11-30 00:00:00.000
182;23701;Весляна;4.637729961174208;-41.5;38.8;27559;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
183;23707;Усть-Вымь;4.943465809174496;-40.7;34.3;19903;1959-08-01 00:00:00.000;2014-12-31 00:00:00.000
184;23708;Лунь;4.740286308698236;-41.3;34.5;20188;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
185;23709;Помоздино;4.585795623329042;-45.4;34.8;20198;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
186;23711;Троицко-Печорск;3.963831910411354;-48.5;37.7;36076;1914-09-08 00:00:00.000;2014-12-31 00:00:00.000
187;23724;Няксимволь;3.765353418308227;-47.4;36.2;27616;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
188;23734;Октябрьское;2.413367497924862;-43.9;34.9;27709;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
189;23774;Келлог;1.3299939649969825;-53.5;37.1;19884;1955-01-01 00:00:00.000;2013-05-31 00:00:00.000
190;23776;Бахта;-0.25290946272541365;-51.0;35.0;21516;1955-01-01 00:00:00.000;2014-12-31 00:00:00.000
191;23788;Кузьмовка;0.5835934951772983;-54.3;36.0;21461;1955-01-01 00:00:00.000;2014-12-31 00:00:00.000
192;23789;Полигус;0.27193812460131833;-51.9;36.6;18812;1959-08-01 00:00:00.000;2013-02-28 00:00:00.000
193;23803;Усть-Кулом;4.917403184086852;-45.0;35.1;27449;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
194;23804;Сыктывкар;5.279696303053067;-40.6;35.3;37274;1897-07-01 00:00:00.000;2014-12-31 00:00:00.000
195;23807;Пустошь;5.599678170025251;-42.0;35.7;20197;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
196;23812;Якша;4.587141216991964;-48.3;37.1;28743;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
197;23823;Вонъеган;3.5110649871170914;-43.2;34.1;13972;1975-10-01 00:00:00.000;2014-12-31 00:00:00.000
198;23827;Бурмантово;4.4218139199423;-44.8;35.9;27730;1938-01-01 00:00:00.000;2014-12-31 00:00:00.000
199;23847;Сытомино;2.5591920315502072;-45.6;35.1;19778;1959-02-01 00:00:00.000;2014-12-31 00:00:00.000
200;23848;Нефтеюганск;2.9348549690917736;-46.4;35.9;12618;1980-01-01 00:00:00.000;2014-12-31 00:00:00.000
201;23859;Лобчинские;2.450019627085378;-51.6;34.5;10190;1985-01-01 00:00:00.000;2013-05-31 00:00:00.000
202;23862;Корлики;1.5765980265980266;-50.9;36.4;18648;1961-01-03 00:00:00.000;2014-12-31 00:00:00.000
203;23867;Ларьяк;2.018635325326063;-50.4;34.6;27142;1937-12-01 00:00:00.000;2014-12-31 00:00:00.000
204;23884;Бор;2.149712654064409;-52.4;36.1;27667;1937-04-01 00:00:00.000;2014-12-31 00:00:00.000
205;23891;Байкит;0.3562637753288304;-52.3;38.9;28130;1936-02-01 00:00:00.000;2014-12-31 00:00:00.000
206;23904;Койгородок;6.115186289120715;-42.4;37.0;20130;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
207;23905;Усть-Черная;5.969765836257983;-40.4;35.6;17381;1959-01-01 00:00:00.000;2014-12-31 00:00:00.000
208;23909;Гайны;5.472019345342399;-41.3;35.7;28534;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
209;23912;Ныроб;5.081651896125309;-46.6;36.4;19408;1959-01-01 00:00:00.000;2014-12-31 00:00:00.000
210;23914;Чердынь;4.684255294526097;-47.3;36.4;34564;1916-09-01 00:00:00.000;2014-12-31 00:00:00.000
211;23919;Североуральск;5.3819025157232705;-43.4;39.4;19080;1959-07-01 00:00:00.000;2014-12-31 00:00:00.000
212;23921;Ивдель;5.200265957446809;-44.7;35.1;28952;1934-10-09 00:00:00.000;2014-12-31 00:00:00.000
213;23929;Шаим;4.914133420231833;-44.9;36.7;21481;1955-01-01 00:00:00.000;2014-12-31 00:00:00.000
214;23933;Ханты-Мансийск;3.3117066969040994;-44.8;40.1;29103;1933-01-01 00:00:00.000;2014-12-31 00:00:00.000
215;23939;Алтай;4.051472876834149;-44.9;39.2;17992;1959-01-01 00:00:00.000;2014-12-31 00:00:00.000
216;23946;Угут;3.250309665561194;-46.4;36.4;25027;1943-09-21 00:00:00.000;2014-12-31 00:00:00.000
217;23955;Александровское;3.112092310905357;-48.6;34.9;28729;1936-01-01 00:00:00.000;2014-12-31 00:00:00.000
218;23966;Ванжиль-Кынак;2.909145490086568;-46.8;39.9;21486;1955-01-01 00:00:00.000;2014-07-31 00:00:00.000
219;23973;Ворогово;1.7452367562703857;-48.9;36.3;26673;1940-02-01 00:00:00.000;2013-05-31 00:00:00.000
220;23975;Сым;2.867083954297069;-49.3;37.6;20130;1959-01-01 00:00:00.000;2014-12-31 00:00:00.000
221;23982;Вельмо;1.7949990907437716;-52.2;53.7;27495;1937-01-01 00:00:00.000;2013-05-31 00:00:00.000
